State,Action,Reward
"(('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -2), ('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2950.98
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', -1), ('StdReg', -1), ('StdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', -1), ('StdReg', -1), ('StdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-987.87
"(('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 0), ('StdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 0), ('StdReg', 0), ('StdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-587.89
"(('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1377.98
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('SpdReg', -2), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', -2), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1727.95
"(('ExpReg', 0), ('SpdReg', 0), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-538.98
"(('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 0), ('StdReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1780.98
"(('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('SpdReg', 0), ('StdReg', -1), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', -2), ('SpdReg', 0), ('StdReg', -1), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1727.93
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('SpdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1747.97
"(('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -1), ('SpdReg', -3), ('StdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3730.95
"(('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('SpdReg', -2), ('SpdReg', -4), ('SpdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', -2), ('SpdReg', -2), ('SpdReg', -4), ('SpdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1688.0
"(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -3), ('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1377.93
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('SpdReg', -2), ('SpdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', -2), ('SpdReg', -2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-947.98
"(('SpdReg', -1), ('SpdReg', 0), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', 0), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-915.97
"(('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -2), ('StdReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1767.98
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('SpdReg', -3), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 0), ('ExpReg', 1), ('SpdReg', -3), ('StdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1714.94
"(('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -3), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -3), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1317.99
"(('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -2), ('StdReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2560.9700000000003
"(('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('SpdReg', -3), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 0), ('SpdReg', -2), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1704.92
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -4), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -4), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-927.99
"(('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', -1), ('StdReg', 1), ('StdReg', 1), ('StdReg', 1), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 1), ('StdReg', 1), ('StdReg', 1), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1377.92
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -3), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3677.9700000000003
"(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-207.95
"(('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -1), ('SpdReg', -2), ('StdReg', 0), ('StdReg', 1), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 1), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2950.96
"(('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -2), ('StdReg', 1), ('StdReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1780.97
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('SpdReg', -3), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', -2), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2117.94
"(('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('SpdReg', -1), ('StdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-957.9300000000001
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3340.98
"(('ExpReg', -1), ('SpdReg', 0), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('SpdReg', 0), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",297.03999999999996
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', -1), ('StdReg', 0), ('StdReg', 1), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1314.97
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -2), ('StdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('StdReg', -2), ('StdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1367.88
"(('ExpReg', -1), ('ExpReg', -2), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2560.98
"(('ExpReg', -2), ('ExpReg', -3), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', -1), ('StdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('SpdReg', 0), ('StdReg', -1), ('StdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3297.92
"(('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1337.97
"(('ExpReg', -2), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('SpdReg', -1), ('SpdReg', -2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3730.98
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -4), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-4067.99
"(('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-898.98
"(('ExpReg', -2), ('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-852.9100000000001
"(('ExpReg', -3), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1377.95
"(('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-597.94
"(('ExpReg', -3), ('ExpReg', -3), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3667.99
