State,Action,Reward
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3730.99
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2937.99
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-465.94
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -2), ('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-4891.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('SpdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2908.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3744.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1321.95
"(('ExpReg', -1), ('ExpReg', -2), ('ExpReg', -3), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2465.96
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-4134.0
"(('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1365.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2528.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3341.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-505.95
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('SpdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2894.99
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-482.92
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1731.98
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",264.11
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2144.99
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3))",337.04999999999995
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-898.95
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2541.0
"(('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1727.97
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-4111.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1724.96
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2560.99
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3744.0
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('SpdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-577.94
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2951.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2887.98
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2158.0
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', -1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', -1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2547.96
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('StdReg', -1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",264.1
"(('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 1), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-534.97
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2497.98
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', -1), ('StdReg', 2), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-2145.0
"(('ExpReg', -1), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('ExpReg', 1), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('ExpReg', 1), ('SpdReg', 0), ('StdReg', 0), ('StdReg', 2), ('StdReg', 2), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-1347.95
"(('ExpReg', -1), ('ExpReg', -1), ('ExpReg', -2), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 0), ('ExpReg', 1), ('ExpReg', 1), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))","(('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3), ('StdReg', 3))",-3744.0
